Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2018-12-22,Man City,Crystal Palace,A,2,3,19,5,5,3,13,0,7,6,0,4,0,0,1.14,10,21,1.17,7.9,19.72,2018-2019
2018-12-22,Newcastle,Fulham,D,0,0,9,4,0,2,6,0,9,12,1,2,0,0,2,3.6,4,2.39,3.26,3.41,2018-2019
2018-12-22,West Ham,Watford,A,0,2,18,11,7,5,10,4,9,11,3,2,0,0,2.37,3.5,3.1,2.5,3.53,2.98,2018-2019
2018-12-23,Everton,Tottenham,A,2,6,10,17,3,8,2,1,13,9,0,2,0,0,3.25,3.5,2.3,3.48,3.76,2.15,2018-2019
2018-12-26,Brighton,Arsenal,D,1,1,12,7,3,4,4,9,10,4,2,1,0,0,5.25,3.9,1.72,5.48,3.89,1.72,2018-2019
2018-12-26,Burnley,Everton,A,1,5,11,13,4,6,5,7,11,19,2,4,0,0,4.33,3.5,1.95,4.38,3.65,1.93,2018-2019
2018-12-26,Crystal Palace,Cardiff,D,0,0,31,9,5,4,12,1,9,11,0,3,0,0,1.66,4,5.75,1.66,3.79,6.44,2018-2019
2018-12-26,Fulham,Wolves,D,1,1,11,14,9,5,2,0,9,6,2,1,0,0,3.25,3.4,2.37,2.96,3.15,2.76,2018-2019
2018-12-26,Leicester,Man City,H,2,1,10,11,5,4,3,7,5,8,2,2,0,1,9.5,5.25,1.36,9.58,5.9,1.33,2018-2019
2018-12-26,Liverpool,Newcastle,H,4,0,16,6,8,2,10,2,7,9,0,0,0,0,1.16,8.5,19,1.16,8.43,19.78,2018-2019
2018-12-26,Man United,Huddersfield,H,3,1,16,10,10,2,5,3,9,13,1,1,0,0,1.25,6.5,15,1.27,6.13,13.45,2018-2019
2018-12-26,Tottenham,Bournemouth,H,5,0,10,14,7,4,3,4,4,8,2,1,0,0,1.36,5.5,9,1.37,5.38,9.25,2018-2019
2018-12-26,Watford,Chelsea,A,1,2,10,10,2,4,3,4,15,5,1,0,0,0,5.25,3.8,1.75,5.74,4.01,1.67,2018-2019
2018-12-27,Southampton,West Ham,A,1,2,11,16,5,5,4,5,10,3,2,0,0,0,2.3,3.5,3.3,2.32,3.37,3.43,2018-2019
2018-12-29,Brighton,Everton,H,1,0,11,13,3,4,6,6,10,11,0,2,0,0,3.25,3.4,2.14,3.27,3.34,2.41,2018-2019
2018-12-29,Fulham,Huddersfield,H,1,0,14,9,5,5,4,3,12,10,3,1,0,0,2,3.4,3.75,2.07,3.26,4.33,2018-2019
2018-12-29,Leicester,Cardiff,A,0,1,16,12,7,3,10,4,14,16,0,2,0,0,1.55,4,6,1.6,3.81,7.44,2018-2019
2018-12-29,Liverpool,Arsenal,H,5,1,15,8,10,2,5,3,8,13,1,2,0,0,1.5,4.5,5.75,1.39,5.54,7.97,2018-2019
2018-12-29,Tottenham,Wolves,A,1,3,10,11,3,4,6,7,7,7,3,2,0,0,1.33,5,8.5,1.47,4.47,8.39,2018-2019
2018-12-29,Watford,Newcastle,D,1,1,12,8,5,2,3,6,17,16,1,2,0,0,1.85,3.6,4,1.79,3.67,5.26,2018-2019
2018-12-30,Burnley,West Ham,H,2,0,17,11,5,4,5,5,15,11,1,4,0,0,3.3,3.2,2.25,3.86,3.57,2.08,2018-2019
2018-12-30,Crystal Palace,Chelsea,A,0,1,4,12,0,4,3,4,11,8,0,1,0,0,4.75,4,1.66,5.19,3.79,1.77,2018-2019
2018-12-30,Man United,Bournemouth,H,4,1,11,7,8,3,4,5,10,7,2,0,1,0,1.33,4.75,10,1.39,5.35,8.55,2018-2019
2018-12-30,Southampton,Man City,A,1,3,5,14,4,6,3,8,11,10,2,3,1,0,10,5.25,1.3,12.58,7.05,1.23,2018-2019
2019-01-01,Arsenal,Fulham,H,4,1,16,9,9,4,8,3,7,12,0,1,0,0,1.33,5.75,9.5,1.39,5.24,8.13,2018-2019
2019-01-01,Cardiff,Tottenham,A,0,3,6,13,3,4,5,3,6,6,1,0,0,0,7.5,4.5,1.5,8.88,4.84,1.4,2018-2019
2019-01-01,Everton,Leicester,A,0,1,17,8,2,4,6,5,5,8,3,1,0,0,2,3.5,4.2,2,3.58,4.15,2018-2019
2019-01-02,Bournemouth,Watford,D,3,3,25,11,12,3,4,2,9,15,1,4,0,0,2.6,3.6,2.75,2.6,3.47,2.89,2018-2019
2019-01-02,Chelsea,Southampton,D,0,0,17,6,6,2,7,2,8,11,1,2,0,0,1.28,6.5,11,1.26,6.11,12.48,2018-2019
2019-01-02,Huddersfield,Burnley,A,1,2,9,16,2,8,5,2,11,9,0,4,1,1,2.14,3.1,4.2,2.49,3.04,3.47,2018-2019
2019-01-02,Newcastle,Man United,A,0,2,14,16,3,7,1,2,10,9,1,2,0,0,6,4.2,1.61,5.93,4.1,1.62,2018-2019
2019-01-02,West Ham,Brighton,D,2,2,13,13,6,6,1,5,9,11,0,1,0,0,1.95,3.75,4,2.05,3.55,4.01,2018-2019
2019-01-02,Wolves,Crystal Palace,A,0,2,9,17,1,4,3,10,9,7,4,1,0,0,2,3.4,4.33,2.34,3.17,3.62,2018-2019
2019-01-03,Man City,Liverpool,H,2,1,9,7,4,5,2,1,12,7,4,2,0,0,2.04,3.8,3.6,2,3.86,3.84,2018-2019
2019-01-12,Brighton,Liverpool,A,0,1,7,10,0,3,2,7,15,5,0,0,0,0,11,6,1.3,10.06,5.37,1.34,2018-2019
2019-01-12,Burnley,Fulham,H,2,1,11,12,0,4,2,6,5,9,1,2,0,0,2.4,3.3,3.25,2.47,3.27,3.22,2018-2019
2019-01-12,Cardiff,Huddersfield,D,0,0,3,14,0,2,3,10,12,14,3,1,0,0,2.25,3.25,3.6,2.16,3.24,4,2018-2019
2019-01-12,Chelsea,Newcastle,H,2,1,10,9,6,2,8,5,6,13,1,1,0,0,1.22,7,15,1.2,6.8,19.3,2018-2019
2019-01-12,Crystal Palace,Watford,A,1,2,15,16,6,2,7,7,11,11,1,4,0,0,2.25,3.4,3.5,2.36,3.36,3.32,2018-2019
2019-01-12,Leicester,Southampton,A,1,2,23,8,6,3,10,3,7,9,2,1,0,1,1.95,3.5,4.33,1.96,3.39,4.56,2018-2019
2019-01-12,West Ham,Arsenal,H,1,0,11,11,3,2,7,3,7,10,0,2,0,0,3.5,4,2.05,3.58,3.95,2.05,2018-2019
2019-01-13,Everton,Bournemouth,H,2,0,15,16,3,7,5,9,17,8,5,0,0,0,1.75,4,4.8,1.71,4.01,5.32,2018-2019
2019-01-13,Tottenham,Man United,A,0,1,21,13,11,8,7,4,8,8,1,2,0,0,2.05,3.7,3.75,2.11,3.53,3.8,2018-2019
2019-01-14,Man City,Wolves,H,3,0,24,3,9,0,12,1,6,3,1,0,0,1,1.18,8,17,1.2,7.16,17.03,2018-2019
2019-01-19,Arsenal,Chelsea,H,2,0,13,13,5,1,5,6,13,15,0,2,0,0,3.1,3.6,2.37,3.36,3.49,2.3,2018-2019
2019-01-19,Bournemouth,West Ham,H,2,0,10,9,4,1,2,3,6,10,0,1,0,0,2.37,3.7,3,2.14,3.7,3.52,2018-2019
2019-01-19,Liverpool,Crystal Palace,H,4,3,19,9,9,3,8,3,6,8,0,1,1,0,1.2,7.5,17,1.24,6.86,12.02,2018-2019
2019-01-19,Man United,Brighton,H,2,1,20,7,5,3,6,5,11,11,1,0,0,0,1.3,5.75,12,1.38,5.02,9.59,2018-2019
2019-01-19,Newcastle,Cardiff,H,3,0,16,9,6,1,7,10,11,6,0,1,0,0,1.95,3.4,4.5,2.13,3.15,4.24,2018-2019
2019-01-19,Southampton,Everton,H,2,1,11,7,4,2,7,6,12,11,2,1,0,0,2.75,3.4,2.7,2.94,3.41,2.57,2018-2019
2019-01-19,Watford,Burnley,D,0,0,9,11,4,3,1,7,14,9,1,2,0,0,1.65,4,5.75,1.78,3.77,5.09,2018-2019
2019-01-19,Wolves,Leicester,H,4,3,12,16,7,6,5,9,11,10,3,3,0,0,2.37,3.2,3.4,2.35,3.23,3.53,2018-2019
2019-01-20,Fulham,Tottenham,A,1,2,12,14,4,5,7,10,10,8,2,3,0,0,5.25,3.8,1.75,5.58,3.71,1.72,2018-2019
2019-01-20,Huddersfield,Man City,A,0,3,5,12,2,4,1,4,10,9,2,2,0,0,21,8.5,1.16,24.77,9.86,1.12,2018-2019
2019-01-29,Arsenal,Cardiff,H,2,1,15,19,4,2,4,7,14,12,3,3,0,0,1.22,7,15,1.22,6.98,13.34,2018-2019
2019-01-29,Fulham,Brighton,H,4,2,24,15,7,6,10,1,10,5,2,3,0,0,2.37,3.3,3.3,2.5,3.24,3.2,2018-2019
2019-01-29,Huddersfield,Everton,A,0,1,10,10,2,5,3,4,13,10,1,4,0,1,4,3.3,2.1,3.72,3.21,2.27,2018-2019
2019-01-29,Man United,Burnley,D,2,2,28,6,9,4,11,3,10,9,1,3,0,0,1.28,6,12,1.34,5.22,10.33,2018-2019
2019-01-29,Newcastle,Man City,H,2,1,6,12,2,4,1,8,9,7,2,3,0,0,19,8,1.18,15.43,8.13,1.18,2018-2019
2019-01-29,Wolves,West Ham,H,3,0,20,4,9,0,5,1,8,10,4,1,0,0,2.1,3.5,3.75,1.99,3.54,4.18,2018-2019
2019-01-30,Bournemouth,Chelsea,H,4,0,12,11,7,7,3,7,8,6,1,0,0,0,5.25,4.2,1.66,5.71,4.15,1.64,2018-2019
2019-01-30,Liverpool,Leicester,D,1,1,10,5,3,2,7,1,13,6,1,3,0,0,1.22,7,15,1.24,6.8,12.34,2018-2019
2019-01-30,Southampton,Crystal Palace,D,1,1,13,15,4,3,3,8,11,8,2,2,0,1,2.4,3.4,3.2,2.52,3.3,3.1,2018-2019
2019-01-30,Tottenham,Watford,H,2,1,17,9,3,1,9,5,6,9,0,4,0,0,1.66,4,5.75,1.58,4.2,6.48,2018-2019
2019-02-02,Brighton,Watford,D,0,0,21,5,4,0,7,0,15,10,1,0,0,0,2.55,3.3,3,2.5,3.24,3.2,2018-2019
2019-02-02,Burnley,Southampton,D,1,1,15,10,6,4,4,2,10,9,3,1,0,0,2.55,3.5,2.87,2.59,3.36,2.95,2018-2019
2019-02-02,Cardiff,Bournemouth,H,2,0,12,9,5,2,6,7,17,14,1,2,0,0,3.25,3.5,2.3,3.43,3.53,2.25,2018-2019
2019-02-02,Chelsea,Huddersfield,H,5,0,23,5,7,2,11,2,8,5,0,0,0,0,1.2,7.5,19,1.23,6.54,15.2,2018-2019
2019-02-02,Crystal Palace,Fulham,H,2,0,17,8,6,0,11,1,9,12,2,3,0,0,2.05,3.5,4,2.06,3.45,4.03,2018-2019
2019-02-02,Everton,Wolves,A,1,3,13,8,4,4,3,1,12,14,3,1,0,0,2.37,3.4,3.25,2.74,3.21,2.9,2018-2019
2019-02-02,Tottenham,Newcastle,H,1,0,21,8,4,2,6,3,6,6,0,1,0,0,1.44,4.5,9,1.44,4.39,9.48,2018-2019
2019-02-03,Leicester,Man United,A,0,1,17,10,6,6,7,2,14,9,4,4,0,0,3.6,3.5,2.15,3.9,3.61,2.06,2018-2019
2019-02-03,Man City,Arsenal,H,3,1,19,4,12,2,4,2,11,8,1,1,0,0,1.33,6,9,1.26,7.19,10.35,2018-2019
2019-02-04,West Ham,Liverpool,D,1,1,13,11,2,6,2,5,9,11,1,1,0,0,8,5.25,1.4,8.97,5.93,1.33,2018-2019
2019-02-06,Everton,Man City,A,0,2,4,15,1,4,5,6,12,6,1,1,0,0,10,6.25,1.3,9.95,6.15,1.3,2018-2019
2019-02-09,Brighton,Burnley,A,1,3,16,9,6,5,9,3,8,7,1,1,0,0,2.05,3.3,4.2,2.05,3.34,4.29,2018-2019
2019-02-09,Crystal Palace,West Ham,D,1,1,25,6,5,4,10,4,12,9,3,0,0,0,2.1,3.5,3.75,1.98,3.6,4.17,2018-2019
2019-02-09,Fulham,Man United,A,0,3,15,15,3,7,5,4,14,9,3,2,0,0,5.5,4.4,1.61,5.1,3.98,1.74,2018-2019
2019-02-09,Huddersfield,Arsenal,A,1,2,15,9,6,4,5,0,17,12,3,2,0,0,5.75,4.4,1.6,5.65,3.99,1.67,2018-2019
2019-02-09,Liverpool,Bournemouth,H,3,0,20,12,9,2,8,5,14,6,2,2,0,0,1.22,7.5,14,1.17,8.75,16,2018-2019
2019-02-09,Southampton,Cardiff,A,1,2,14,6,7,3,8,2,15,12,3,3,0,0,1.75,3.9,5,1.86,3.46,5.08,2018-2019
2019-02-09,Watford,Everton,H,1,0,7,9,2,4,8,2,21,10,2,0,0,1,2.35,3.5,3.2,2.56,3.33,3.03,2018-2019
2019-02-10,Man City,Chelsea,H,6,0,15,12,9,4,2,2,9,13,1,2,0,0,1.5,4.75,7,1.58,4.25,6.44,2018-2019
2019-02-10,Tottenham,Leicester,H,3,1,12,20,5,9,2,9,11,4,3,1,0,0,1.7,3.9,5.5,1.78,3.68,5.37,2018-2019
2019-02-11,Wolves,Newcastle,D,1,1,22,9,6,3,13,1,7,9,1,3,0,0,1.7,3.75,5.75,1.81,3.52,5.45,2018-2019
2019-02-22,Cardiff,Watford,A,1,5,15,12,6,7,3,3,10,11,1,2,0,0,3.1,3.4,2.45,3.15,3.34,2.47,2018-2019
2019-02-22,West Ham,Fulham,H,3,1,21,8,7,5,12,0,11,11,1,1,0,0,1.95,3.8,4,2.06,3.47,4,2018-2019
2019-02-23,Bournemouth,Wolves,D,1,1,10,10,3,2,9,8,10,15,4,5,0,0,2.87,3.4,2.62,3.2,3.29,2.46,2018-2019
2019-02-23,Burnley,Tottenham,H,2,1,10,17,4,6,7,6,9,12,1,3,0,0,5.75,3.8,1.7,6.18,3.99,1.64,2018-2019
2019-02-23,Leicester,Crystal Palace,A,1,4,27,7,5,5,8,3,7,14,2,1,0,0,2.25,3.4,3.5,2.3,3.41,3.45,2018-2019
2019-02-23,Newcastle,Huddersfield,H,2,0,29,3,12,1,12,0,11,7,2,0,0,1,1.83,3.5,5.25,1.91,3.39,4.86,2018-2019
2019-02-24,Arsenal,Southampton,H,2,0,12,10,4,4,6,4,7,14,0,0,0,0,1.5,4.75,7,1.58,4.14,6.61,2018-2019
2019-02-24,Man United,Liverpool,D,0,0,6,7,3,1,3,7,15,17,1,3,0,0,3.1,3.5,2.37,3.59,3.45,2.22,2018-2019
2019-02-26,Cardiff,Everton,A,0,3,6,12,0,4,3,4,12,12,3,1,0,0,3.75,3.4,2.15,3.95,3.37,2.12,2018-2019
2019-02-26,Huddersfield,Wolves,H,1,0,15,7,3,0,3,5,10,10,2,2,0,0,5,3.5,1.85,5.56,3.62,1.76,2018-2019
2019-02-26,Leicester,Brighton,H,2,1,19,15,3,3,4,8,6,4,1,1,0,0,1.9,3.5,4.6,1.82,3.52,5.25,2018-2019
2019-02-26,Newcastle,Burnley,H,2,0,12,12,3,2,4,7,8,8,1,3,0,0,2.15,3.3,3.9,2.21,3.23,3.83,2018-2019
2019-02-27,Arsenal,Bournemouth,H,5,1,16,13,6,5,9,4,11,9,2,2,0,0,1.44,5,7.5,1.4,5.22,8.05,2018-2019
2019-02-27,Chelsea,Tottenham,H,2,0,11,9,1,0,2,2,7,14,1,1,0,0,2.3,3.5,3.25,2.38,3.29,3.4,2018-2019
2019-02-27,Crystal Palace,Man United,A,1,3,17,13,2,4,5,6,8,9,2,3,0,0,3.25,3.5,2.3,3.31,3.32,2.39,2018-2019
2019-02-27,Liverpool,Watford,H,5,0,19,5,10,3,6,4,5,7,0,2,0,0,1.28,6,12,1.27,6,12.79,2018-2019
2019-02-27,Man City,West Ham,H,1,0,20,2,7,1,12,2,2,6,0,2,0,0,1.16,9,19,1.11,11.44,21.23,2018-2019
2019-02-27,Southampton,Fulham,H,2,0,14,14,4,4,7,4,15,13,0,1,0,0,1.9,3.7,4.33,2.03,3.43,4.2,2018-2019
2019-03-02,Bournemouth,Man City,A,0,1,0,23,0,7,0,14,7,7,1,2,0,0,13,7.5,1.22,14.56,8.68,1.18,2018-2019
2019-03-02,Brighton,Huddersfield,H,1,0,13,6,4,4,6,3,11,6,2,2,0,0,1.85,3.4,5.25,1.78,3.44,5.83,2018-2019
2019-03-02,Burnley,Crystal Palace,A,1,3,18,10,4,4,8,5,9,9,1,2,0,0,2.8,3.3,2.75,2.95,3.26,2.66,2018-2019
2019-03-02,Man United,Southampton,H,3,2,16,6,6,3,9,7,7,10,2,1,0,0,1.45,4.5,8.5,1.47,4.55,7.8,2018-2019
2019-03-02,Tottenham,Arsenal,D,1,1,10,9,3,4,3,4,15,14,3,2,0,1,2.05,3.7,3.75,2.02,3.59,4.07,2018-2019
2019-03-02,West Ham,Newcastle,H,2,0,10,17,4,2,1,6,8,14,3,4,0,0,2.15,3.5,3.6,2.18,3.42,3.74,2018-2019
2019-03-02,Wolves,Cardiff,H,2,0,13,12,6,4,7,8,11,6,1,2,0,0,1.5,4.33,8,1.78,3.55,5.59,2018-2019
2019-03-03,Everton,Liverpool,D,0,0,7,10,3,3,3,7,12,10,1,2,0,0,6,4.2,1.61,6.44,4.09,1.61,2018-2019
2019-03-03,Fulham,Chelsea,A,1,2,12,20,5,7,5,4,11,10,2,1,0,0,6.5,4.5,1.53,8.62,4.85,1.43,2018-2019
2019-03-03,Watford,Leicester,H,2,1,6,14,5,2,1,5,15,12,5,1,0,0,2.55,3.3,3,2.83,3.32,2.75,2018-2019
2019-03-09,Cardiff,West Ham,H,2,0,16,9,7,2,7,5,7,12,2,1,0,0,3.6,3.5,2.15,3.01,3.46,2.5,2018-2019
2019-03-09,Crystal Palace,Brighton,A,1,2,15,4,3,3,8,0,8,18,1,5,0,0,1.83,3.6,5,1.89,3.32,5.25,2018-2019
2019-03-09,Huddersfield,Bournemouth,A,0,2,8,8,1,5,6,5,14,9,3,1,0,0,3.4,3.3,2.35,3.15,3.32,2.48,2018-2019
2019-03-09,Leicester,Fulham,H,3,1,18,6,8,3,6,5,9,13,0,2,0,0,1.57,4.5,6,1.6,4.36,5.9,2018-2019
2019-03-09,Man City,Watford,H,3,1,19,2,9,1,9,1,11,7,1,1,0,0,1.16,9,19,1.11,11.44,21.87,2018-2019
2019-03-09,Newcastle,Everton,H,3,2,19,7,7,3,8,2,13,10,3,1,0,0,2.8,3.25,2.8,2.73,3.1,3,2018-2019
2019-03-09,Southampton,Tottenham,H,2,1,12,16,4,5,1,10,16,9,4,2,0,0,4.5,3.8,1.85,4.5,3.87,1.84,2018-2019
2019-03-10,Arsenal,Man United,H,2,0,14,14,3,4,5,2,12,18,2,2,0,0,2.4,3.6,3,2.42,3.54,3.09,2018-2019
2019-03-10,Chelsea,Wolves,D,1,1,22,2,6,1,13,0,8,14,1,4,0,0,1.55,4.2,7,1.61,3.89,7.04,2018-2019
2019-03-10,Liverpool,Burnley,H,4,2,23,3,5,2,7,3,4,7,2,0,0,0,1.16,8.5,21,1.17,8.19,17.08,2018-2019
2019-03-16,Bournemouth,Newcastle,D,2,2,10,12,3,4,6,6,9,12,3,2,0,0,2.05,3.6,3.8,2.14,3.56,3.64,2018-2019
2019-03-16,Burnley,Leicester,A,1,2,13,9,2,4,9,3,9,10,1,1,0,1,3.1,3.4,2.45,3.22,3.33,2.43,2018-2019
2019-03-16,West Ham,Huddersfield,H,4,3,16,15,5,5,5,8,7,15,0,2,0,0,1.55,4.2,7,1.53,4.35,6.93,2018-2019
2019-03-17,Everton,Chelsea,H,2,0,15,16,8,5,3,4,17,9,1,2,0,0,4,3.8,1.95,4.68,3.75,1.85,2018-2019
2019-03-17,Fulham,Liverpool,A,1,2,7,16,2,6,1,10,11,7,2,1,0,0,12,7,1.25,13.07,8.33,1.2,2018-2019
2019-03-30,Brighton,Southampton,A,0,1,14,8,1,2,6,5,8,10,1,2,0,0,2.55,3.2,3.1,2.56,3.08,3.27,2018-2019
2019-03-30,Burnley,Wolves,H,2,0,5,8,1,1,1,5,12,10,1,1,0,0,3.2,3.25,2.45,2.89,3.16,2.78,2018-2019
2019-03-30,Crystal Palace,Huddersfield,H,2,0,19,15,5,5,5,5,10,7,0,0,0,0,1.45,4.4,9,1.47,4.42,8.32,2018-2019
2019-03-30,Fulham,Man City,A,0,2,5,24,0,7,0,11,4,12,2,0,0,0,21,11,1.12,18.37,12.03,1.12,2018-2019
2019-03-30,Leicester,Bournemouth,H,2,0,18,8,4,2,6,1,6,12,0,2,0,0,1.85,3.8,4.5,1.83,3.93,4.45,2018-2019
2019-03-30,Man United,Watford,H,2,1,8,20,5,8,3,5,14,9,1,2,0,0,1.44,4.75,8,1.41,5.22,7.95,2018-2019
2019-03-30,West Ham,Everton,A,0,2,3,17,1,9,4,9,7,14,1,1,0,0,2.55,3.5,2.9,2.77,3.35,2.78,2018-2019
2019-03-31,Cardiff,Chelsea,A,1,2,8,21,3,3,2,7,8,14,2,3,0,0,9,4.5,1.44,9.28,4.7,1.42,2018-2019
2019-03-31,Liverpool,Tottenham,H,2,1,14,11,3,2,10,3,5,8,0,1,0,0,1.61,4.2,6,1.58,4.42,6.04,2018-2019
2019-04-01,Arsenal,Newcastle,H,2,0,7,3,4,1,6,2,11,10,2,0,0,0,1.36,5.25,9.5,1.46,4.66,8.19,2018-2019
2019-04-02,Watford,Fulham,H,4,1,15,17,7,7,6,4,12,5,3,2,0,0,1.72,4,5,1.76,3.84,5.09,2018-2019
2019-04-02,Wolves,Man United,H,2,1,9,18,2,4,3,5,5,11,1,2,0,1,4,3.6,2,3.19,3.18,2.53,2018-2019
2019-04-03,Chelsea,Brighton,H,3,0,17,3,4,1,7,1,5,9,0,0,0,0,1.25,6.5,15,1.3,5.54,12.69,2018-2019
2019-04-03,Man City,Cardiff,H,2,0,27,4,11,1,7,4,3,17,0,3,0,0,1.06,17,34,1.08,14.62,25.88,2018-2019
2019-04-03,Tottenham,Crystal Palace,H,2,0,26,5,10,1,8,2,8,5,1,0,0,0,1.45,5,7.5,1.47,4.63,7.59,2018-2019
2019-04-05,Southampton,Liverpool,A,1,3,11,17,1,5,7,5,8,7,2,4,0,0,9,5,1.4,8.81,5.24,1.39,2018-2019
2019-04-06,Bournemouth,Burnley,A,1,3,10,11,2,3,3,6,12,16,2,3,0,0,2.1,3.6,3.75,2.1,3.51,3.83,2018-2019
2019-04-06,Huddersfield,Leicester,A,1,4,10,18,4,9,8,5,13,11,3,0,0,0,5,4,1.72,5.42,4.08,1.67,2018-2019
2019-04-06,Newcastle,Crystal Palace,A,0,1,18,3,5,1,9,4,12,13,1,2,0,0,2.6,3.25,3,2.81,3.15,2.87,2018-2019
2019-04-07,Everton,Arsenal,H,1,0,23,7,6,2,9,6,8,9,1,4,0,0,3,3.75,2.35,2.82,3.6,2.59,2018-2019
2019-04-08,Chelsea,West Ham,H,2,0,16,9,7,2,7,4,8,7,2,1,0,0,1.33,5.75,9.5,1.25,6.86,13.14,2018-2019
2019-04-12,Leicester,Newcastle,A,0,1,12,11,5,5,2,3,6,10,2,3,0,0,1.66,4,5.75,1.68,3.86,5.98,2018-2019
2019-04-13,Brighton,Bournemouth,A,0,5,8,14,1,7,4,1,10,6,2,4,1,0,2.3,3.4,3.4,2.35,3.29,3.42,2018-2019
2019-04-13,Burnley,Cardiff,H,2,0,14,14,7,2,8,4,7,10,2,3,0,0,1.9,3.6,4.5,1.88,3.57,4.76,2018-2019
2019-04-13,Fulham,Everton,H,2,0,12,8,5,1,7,3,8,10,2,1,0,0,5,4,1.75,4.88,4.2,1.72,2018-2019
2019-04-13,Man United,West Ham,H,2,1,14,18,4,4,3,11,14,5,1,1,0,0,1.4,5.25,8.5,1.33,5.93,9.7,2018-2019
2019-04-13,Southampton,Wolves,H,3,1,13,17,6,2,4,9,13,8,1,3,0,0,2.6,3.25,3,2.79,3.17,2.87,2018-2019
2019-04-13,Tottenham,Huddersfield,H,4,0,22,7,5,1,4,2,10,12,2,2,0,0,1.22,7,15,1.2,7.01,17.59,2018-2019
2019-04-14,Crystal Palace,Man City,A,1,3,7,20,3,6,2,9,5,11,0,0,0,0,11,6,1.3,13.3,7.06,1.24,2018-2019
2019-04-14,Liverpool,Chelsea,H,2,0,15,6,7,3,9,2,5,9,0,1,0,0,1.66,4.2,5.25,1.75,3.81,5.4,2018-2019
2019-04-15,Watford,Arsenal,A,0,1,11,19,3,6,6,4,12,8,2,0,1,0,3.2,3.75,2.25,3.63,3.74,2.09,2018-2019
2019-04-16,Brighton,Cardiff,A,0,2,14,10,2,3,5,4,11,13,0,1,0,0,2,3.3,4.5,2.02,3.26,4.51,2018-2019
2019-04-20,Bournemouth,Fulham,A,0,1,15,17,5,5,3,7,11,18,1,3,0,0,1.65,4.4,5.25,1.76,4.09,4.66,2018-2019
2019-04-20,Huddersfield,Watford,A,1,2,13,11,3,6,2,2,15,9,2,2,0,0,4.4,3.9,1.85,4.08,3.54,2,2018-2019
2019-04-20,Man City,Tottenham,H,1,0,15,10,4,4,4,4,11,11,1,2,0,0,1.3,6,11,1.27,6.62,11.39,2018-2019
2019-04-20,Newcastle,Southampton,H,3,1,15,15,6,3,4,11,5,11,0,2,0,0,2.55,3.2,3.1,2.52,3.06,3.38,2018-2019
2019-04-20,West Ham,Leicester,D,2,2,11,11,3,5,6,8,8,9,2,0,0,0,3.3,3.5,2.3,3.29,3.64,2.25,2018-2019
2019-04-20,Wolves,Brighton,D,0,0,22,5,5,0,14,1,0,8,0,1,0,0,1.75,3.5,6,1.96,3.17,5.02,2018-2019
2019-04-21,Arsenal,Crystal Palace,A,2,3,12,16,5,7,8,3,15,12,4,1,0,0,1.53,4.6,6.5,1.52,4.7,6.55,2018-2019
2019-04-21,Cardiff,Liverpool,A,0,2,7,17,2,6,5,10,6,5,1,1,0,0,17,7.5,1.2,14.55,8.03,1.19,2018-2019
2019-04-21,Everton,Man United,H,4,0,15,7,8,1,10,2,11,7,1,1,0,0,3.25,3.5,2.3,3.17,3.55,2.37,2018-2019
2019-04-22,Chelsea,Burnley,D,2,2,22,6,9,3,10,1,9,4,2,1,0,0,1.25,6.25,15,1.24,6.46,14.91,2018-2019
2019-04-23,Tottenham,Brighton,H,1,0,29,6,5,1,6,3,7,13,1,2,0,0,1.28,6,13,1.26,6.34,13.48,2018-2019
2019-04-23,Watford,Southampton,D,1,1,15,8,4,4,3,4,10,14,5,2,0,0,2.25,3.5,3.4,2.23,3.5,3.52,2018-2019
2019-04-24,Man United,Man City,A,0,2,12,8,1,5,1,1,10,10,2,2,0,0,7.5,5,1.44,6.85,4.78,1.5,2018-2019
2019-04-24,Wolves,Arsenal,H,3,1,11,11,3,1,5,5,12,9,2,3,0,0,2.9,3.5,2.55,2.77,3.45,2.72,2018-2019
2019-04-26,Liverpool,Huddersfield,H,5,0,21,5,7,1,4,4,5,14,0,0,0,0,1.07,15,41,1.08,14.1,34.97,2018-2019
2019-04-27,Brighton,Newcastle,D,1,1,9,9,2,1,7,4,7,10,2,3,0,0,2.3,3.2,3.6,2.25,3.29,3.68,2018-2019
2019-04-27,Crystal Palace,Everton,D,0,0,8,22,0,3,5,10,9,15,2,0,0,0,2.62,3.5,2.8,3.05,3.49,2.46,2018-2019
2019-04-27,Fulham,Cardiff,H,1,0,8,13,2,8,10,3,10,8,0,0,0,0,2.4,3.6,3,2.21,3.69,3.35,2018-2019
2019-04-27,Southampton,Bournemouth,D,3,3,22,9,7,5,9,3,8,9,2,1,0,0,1.9,3.9,4.1,1.81,3.97,4.58,2018-2019
