Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2023-01-05,Chelsea,Man City,A,0,1,8,12,2,3,3,2,9,9,2,0,0,0,5,4,1.67,5.44,4.19,1.67,2022-2023
2023-01-12,Fulham,Chelsea,H,2,1,8,20,3,10,5,7,12,16,4,3,0,1,3.3,3.5,2.15,4.07,3.48,2.04,2022-2023
2023-01-13,Aston Villa,Leeds,H,2,1,11,16,5,4,0,11,12,8,2,2,0,0,1.91,3.6,4,2.05,3.66,3.89,2022-2023
2023-01-14,Man United,Man City,H,2,1,8,5,4,1,1,2,15,5,3,0,0,0,4.2,3.6,1.85,4.18,4.02,1.91,2022-2023
2023-01-14,Brighton,Liverpool,H,3,0,16,6,9,2,7,1,8,15,1,3,0,0,3.4,3.6,2.1,2.9,3.81,2.41,2022-2023
2023-01-14,Everton,Southampton,A,1,2,12,13,4,5,6,4,7,19,0,3,0,0,2.25,3.25,3.3,2.42,3.26,3.31,2022-2023
2023-01-14,Nott'm Forest,Leicester,H,2,0,15,6,5,1,3,5,11,12,1,2,0,0,2.7,3.3,2.63,2.8,3.2,2.84,2022-2023
2023-01-14,Wolves,West Ham,H,1,0,17,16,4,4,4,3,10,7,0,2,0,0,2.63,3.3,2.7,2.54,3.17,3.19,2022-2023
2023-01-14,Brentford,Bournemouth,H,2,0,12,7,4,2,5,3,5,9,1,1,0,0,1.65,4,5.25,1.61,4.15,6.25,2022-2023
2023-01-15,Chelsea,Crystal Palace,H,1,0,15,10,5,5,11,7,10,17,2,5,0,0,1.62,4,5.25,1.88,3.5,4.8,2022-2023
2023-01-15,Newcastle,Fulham,H,1,0,20,5,5,0,10,5,6,14,1,3,0,0,1.5,4.33,6.5,1.47,4.74,7.33,2022-2023
2023-01-15,Tottenham,Arsenal,A,0,2,17,14,7,5,4,3,16,15,4,2,0,0,3.1,3.6,2.2,3.4,3.59,2.22,2022-2023
2023-01-18,Crystal Palace,Man United,D,1,1,10,15,5,4,3,3,9,10,1,2,0,0,4.5,3.6,1.8,5.4,3.98,1.7,2022-2023
2023-01-19,Man City,Tottenham,H,4,2,16,9,6,3,8,3,10,14,1,2,0,0,1.36,5,8.5,1.51,4.75,6.55,2022-2023
2023-01-21,Liverpool,Chelsea,D,0,0,15,11,3,2,5,5,16,9,3,1,0,0,1.85,3.75,4,2.07,3.57,3.84,2022-2023
2023-01-21,Bournemouth,Nott'm Forest,D,1,1,16,20,4,5,4,6,10,7,1,2,0,0,2.75,3.1,2.75,2.93,3.22,2.71,2022-2023
2023-01-21,Leicester,Brighton,D,2,2,9,13,2,4,5,6,9,9,0,1,0,0,3.6,3.5,2.05,4.35,4.06,1.83,2022-2023
2023-01-21,Southampton,Aston Villa,A,0,1,8,16,5,5,2,2,19,9,1,2,0,0,2.88,3.25,2.55,2.66,3.26,2.95,2022-2023
2023-01-21,West Ham,Everton,H,2,0,11,5,4,2,4,9,9,6,1,1,0,0,1.8,3.75,4.75,1.88,3.55,4.75,2022-2023
2023-01-21,Crystal Palace,Newcastle,D,0,0,6,16,1,7,3,15,13,7,4,2,0,0,4.4,3.5,1.85,4.66,3.64,1.87,2022-2023
2023-01-22,Leeds,Brentford,D,0,0,9,6,5,0,2,3,10,18,2,2,0,0,2.38,3.6,2.88,2.37,3.61,3.09,2022-2023
2023-01-22,Man City,Wolves,H,3,0,13,10,7,1,5,7,10,10,1,2,0,0,1.2,8,11,1.27,6.25,12.25,2022-2023
2023-01-22,Arsenal,Man United,H,3,2,25,6,5,4,12,4,8,9,1,2,0,0,1.8,3.8,4.2,1.86,3.9,4.34,2022-2023
2023-01-23,Fulham,Tottenham,A,0,1,10,10,5,3,3,8,10,10,1,3,0,0,3.3,3.6,2.1,3.33,3.86,2.16,2022-2023
2023-02-03,Chelsea,Fulham,D,0,0,12,10,3,4,6,2,16,12,1,4,0,0,1.62,4,5.25,1.61,4.18,6.09,2022-2023
2023-02-04,Everton,Arsenal,H,1,0,12,15,4,3,7,5,13,8,4,1,0,0,8.5,4.5,1.4,8,4.28,1.5,2022-2023
2023-02-04,Aston Villa,Leicester,A,2,4,19,9,4,5,11,3,10,10,0,2,0,0,1.95,3.6,3.8,2.13,3.5,3.73,2022-2023
2023-02-04,Brentford,Southampton,H,3,0,14,14,4,6,4,4,10,9,1,2,0,0,1.85,3.6,4.2,1.82,3.7,4.89,2022-2023
2023-02-04,Brighton,Bournemouth,H,1,0,20,12,6,2,7,3,14,7,3,1,0,0,1.33,5.25,8.5,1.39,5.25,8.25,2022-2023
2023-02-04,Man United,Crystal Palace,H,2,1,14,10,5,3,5,5,9,9,1,2,1,0,1.4,4.75,8,1.39,5.11,9.13,2022-2023
2023-02-04,Wolves,Liverpool,H,3,0,12,22,6,4,2,7,9,7,1,1,0,0,4,3.8,1.85,3.98,3.79,1.97,2022-2023
2023-02-04,Newcastle,West Ham,D,1,1,8,10,2,1,4,2,11,13,2,1,0,0,1.6,3.8,6,1.67,3.93,5.81,2022-2023
2023-02-05,Nott'm Forest,Leeds,H,1,0,6,10,2,4,0,2,15,14,4,2,0,0,2.63,3.3,2.7,2.85,3.46,2.62,2022-2023
2023-02-05,Tottenham,Man City,H,1,0,12,15,3,5,4,6,19,14,2,3,1,0,4.33,4.2,1.73,4.03,3.91,1.93,2022-2023
2023-02-08,Man United,Leeds,D,2,2,24,8,7,2,6,5,7,11,1,3,0,0,1.45,5,6,1.56,4.49,6.11,2022-2023
2023-02-11,West Ham,Chelsea,D,1,1,10,12,2,4,5,6,9,11,1,1,0,0,3.3,3.3,2.25,3.51,3.38,2.27,2022-2023
2023-02-11,Arsenal,Brentford,D,1,1,23,9,7,2,7,4,9,9,0,2,0,0,1.44,4.75,7,1.58,4.25,6.35,2022-2023
2023-02-11,Crystal Palace,Brighton,D,1,1,6,17,1,7,1,6,10,11,4,1,0,0,3.8,3.5,2,5.15,3.79,1.76,2022-2023
2023-02-11,Fulham,Nott'm Forest,H,2,0,16,10,3,1,5,4,9,11,0,1,0,0,1.91,3.5,4.33,1.97,3.52,4.33,2022-2023
2023-02-11,Leicester,Tottenham,H,4,1,15,11,7,4,1,5,14,9,5,2,0,0,3.4,3.6,2.1,3.57,3.76,2.1,2022-2023
2023-02-11,Southampton,Wolves,A,1,2,17,11,2,2,5,2,12,14,2,2,0,1,2.9,3.2,2.55,3.26,3.18,2.5,2022-2023
2023-02-11,Bournemouth,Newcastle,D,1,1,11,15,5,7,4,6,8,10,2,3,0,0,6.5,4,1.53,6.1,4.05,1.63,2022-2023
2023-02-12,Leeds,Man United,A,0,2,16,11,6,5,7,3,10,13,2,1,0,0,3.75,3.8,1.91,3.81,3.9,1.98,2022-2023
2023-02-12,Man City,Aston Villa,H,3,1,17,6,9,2,8,4,13,14,1,2,0,0,1.25,6.5,11,1.37,5.25,9,2022-2023
2023-02-13,Liverpool,Everton,H,2,0,15,6,6,1,3,3,8,16,1,3,0,0,1.5,4.33,6.5,1.62,4.3,5.75,2022-2023
2023-02-15,Arsenal,Man City,A,1,3,10,9,1,6,1,3,11,15,2,3,0,0,2.9,3.5,2.35,3.36,3.52,2.27,2022-2023
2023-02-18,Aston Villa,Arsenal,A,2,4,7,20,5,5,2,9,13,4,2,1,0,0,4.5,3.6,1.5,4.24,3.63,1.95,2022-2023
2023-02-18,Brentford,Crystal Palace,D,1,1,12,10,5,4,2,6,10,8,2,2,0,0,1.83,3.5,4.5,1.83,3.62,4.96,2022-2023
2023-02-18,Brighton,Fulham,A,0,1,21,5,7,2,10,2,12,14,0,5,0,0,1.65,3.8,5.5,1.56,4.42,6.39,2022-2023
2023-02-18,Chelsea,Southampton,A,0,1,17,8,5,5,8,2,16,24,3,6,0,0,1.4,4.75,8.5,1.43,4.68,8.24,2022-2023
2023-02-18,Everton,Leeds,H,1,0,15,8,6,0,6,4,8,6,2,3,0,0,2.4,3.3,3,2.82,3.28,2.78,2022-2023
2023-02-18,Nott'm Forest,Man City,D,1,1,4,26,1,6,0,10,8,6,1,0,0,0,8.5,5.5,1.3,10.5,5.4,1.33,2022-2023
2023-02-18,Wolves,Bournemouth,A,0,1,15,5,4,1,12,2,12,10,3,3,0,0,1.67,3.6,6,1.83,3.62,4.98,2022-2023
2023-02-18,Newcastle,Liverpool,A,0,2,14,13,4,7,6,7,3,8,1,1,1,0,2.5,3.5,2.7,2.56,3.52,2.88,2022-2023
2023-02-19,Man United,Leicester,H,3,0,26,19,8,3,6,6,9,9,0,2,0,0,1.62,4.33,5.25,1.58,4.53,5.87,2022-2023
2023-02-19,Tottenham,West Ham,H,2,0,16,6,6,1,4,7,16,10,2,1,0,0,1.75,3.6,4.75,1.88,3.53,4.72,2022-2023
2023-02-24,Fulham,Wolves,D,1,1,10,8,5,2,4,3,12,17,2,0,0,0,2.5,3.2,3,2.68,3.15,3.02,2022-2023
2023-02-25,Everton,Aston Villa,A,0,2,15,9,5,5,5,1,12,12,2,1,0,0,2.5,3.2,3,2.61,3.15,3.12,2022-2023
2023-02-25,Leeds,Southampton,H,1,0,14,8,4,2,9,2,15,13,2,4,0,0,1.95,3.5,4,1.96,3.78,4.03,2022-2023
2023-02-25,Leicester,Arsenal,A,0,1,1,10,0,2,0,8,14,9,0,1,0,0,4.75,4,1.7,6.02,4.31,1.6,2022-2023
2023-02-25,West Ham,Nott'm Forest,H,4,0,18,8,5,3,12,3,8,5,0,0,0,0,1.75,3.6,5,1.71,3.84,5.6,2022-2023
2023-02-25,Bournemouth,Man City,A,1,4,13,20,2,5,4,6,10,9,2,2,0,0,10,5.75,1.29,10.1,5.11,1.36,2022-2023
2023-02-25,Crystal Palace,Liverpool,D,0,0,6,12,0,4,5,3,11,14,2,5,0,0,4.75,3.8,1.73,5.08,4.12,1.71,2022-2023
2023-02-26,Tottenham,Chelsea,H,2,0,8,10,3,2,4,4,10,10,2,3,0,0,2.55,3.25,2.9,3.04,3.33,2.54,2022-2023
2023-03-01,Arsenal,Everton,H,4,0,15,8,5,5,5,1,5,12,0,2,0,0,1.36,4.75,10,1.34,5.21,10.65,2022-2023
2023-03-01,Liverpool,Wolves,H,2,0,15,4,6,1,5,2,13,14,2,3,0,0,1.5,4.75,6,1.53,4.44,6.43,2022-2023
2023-03-04,Man City,Newcastle,H,2,0,11,5,3,2,8,4,8,13,2,4,0,0,1.45,4.5,7,1.51,4.55,6.65,2022-2023
2023-03-04,Arsenal,Bournemouth,H,3,2,31,4,9,4,17,1,6,8,0,2,0,0,1.22,7,12,1.23,6.75,14,2022-2023
2023-03-04,Aston Villa,Crystal Palace,H,1,0,8,3,1,0,2,4,14,17,2,3,0,1,2.05,3.3,3.8,2.15,3.38,3.82,2022-2023
2023-03-04,Brighton,West Ham,H,4,0,20,3,9,2,7,3,6,8,0,3,0,0,1.8,3.6,4.5,1.68,4,5.54,2022-2023
2023-03-04,Chelsea,Leeds,H,1,0,13,11,3,2,5,7,10,7,2,0,0,0,1.62,4,5.5,1.6,4.2,6.11,2022-2023
2023-03-04,Wolves,Tottenham,H,1,0,8,21,5,6,4,8,11,18,1,1,0,0,3.3,3.4,2.2,3.35,3.34,2.37,2022-2023
2023-03-04,Southampton,Leicester,H,1,0,11,11,5,0,3,4,12,11,4,2,0,0,2.75,3.3,2.6,2.98,3.36,2.57,2022-2023
2023-03-05,Nott'm Forest,Everton,D,2,2,10,10,4,3,3,3,11,17,3,5,0,0,2.7,3,2.88,3.1,3.1,2.66,2022-2023
2023-03-05,Liverpool,Man United,H,7,0,18,8,8,4,4,3,13,14,2,3,0,0,2.38,3.6,2.88,2.43,3.66,2.97,2022-2023
2023-03-06,Brentford,Fulham,H,3,2,14,9,6,5,2,3,12,17,0,3,0,0,1.95,3.6,3.75,2.08,3.6,3.8,2022-2023
2023-03-11,Bournemouth,Liverpool,H,1,0,5,15,2,6,3,8,7,9,2,1,0,0,7.5,5,1.4,6.98,5.15,1.45,2022-2023
2023-03-11,Everton,Brentford,H,1,0,13,12,6,4,5,8,11,12,2,1,0,0,2.7,3.25,2.7,2.7,3.15,2.99,2022-2023
2023-03-11,Leeds,Brighton,D,2,2,12,14,4,2,4,7,12,9,1,1,0,0,3.75,3.6,1.95,4.47,3.8,1.85,2022-2023
2023-03-11,Leicester,Chelsea,A,1,3,17,12,7,6,2,5,10,11,1,2,1,0,3.75,3.5,1.95,4.1,3.75,1.95,2022-2023
2023-03-11,Tottenham,Nott'm Forest,H,3,1,15,9,7,5,2,10,13,13,3,1,0,0,1.44,4.75,7,1.47,4.63,7.65,2022-2023
2023-03-11,Crystal Palace,Man City,A,0,1,4,14,0,4,2,6,11,17,2,2,0,0,9,4.75,1.36,10.05,5.17,1.35,2022-2023
2023-03-12,Fulham,Arsenal,A,0,3,12,15,2,7,4,8,10,9,0,1,0,0,6,4,1.57,7.83,4.9,1.43,2022-2023
2023-03-12,Man United,Southampton,D,0,0,10,17,4,4,7,8,12,9,2,0,0,0,1.36,5,9,1.28,6.28,10.69,2022-2023
2023-03-12,West Ham,Aston Villa,D,1,1,17,12,6,4,13,2,8,6,1,0,0,0,2.2,3.3,3.4,2.42,3.28,3.29,2022-2023
2023-03-12,Newcastle,Wolves,H,2,1,19,7,8,4,10,3,11,10,1,2,0,0,1.65,3.75,5.5,1.66,3.96,5.91,2022-2023
2023-03-15,Brighton,Crystal Palace,H,1,0,11,11,5,3,1,4,13,20,1,2,0,0,1.44,4.2,8,1.39,5.23,9.54,2022-2023
2023-03-15,Southampton,Brentford,A,0,2,7,11,1,5,3,3,14,10,1,2,0,0,2.88,3.25,2.5,3.31,3.27,2.42,2022-2023
2023-03-17,Nott'm Forest,Newcastle,A,1,2,5,15,3,4,3,7,17,9,5,1,0,0,5.5,3.8,1.62,5.48,3.7,1.75,2022-2023
2023-03-18,Aston Villa,Bournemouth,H,3,0,20,10,9,3,9,6,8,13,1,4,0,0,1.7,3.8,5,1.74,3.95,5.13,2022-2023
2023-03-18,Brentford,Leicester,D,1,1,11,14,2,1,8,4,10,11,1,2,1,0,1.91,3.6,3.75,1.9,3.84,4.21,2022-2023
2023-03-18,Southampton,Tottenham,D,3,3,19,17,7,3,10,3,13,8,1,1,0,0,4.75,3.6,1.75,4.62,3.73,1.85,2022-2023
2023-03-18,Wolves,Leeds,A,2,4,23,11,8,4,5,4,15,9,3,5,1,0,2.25,3.2,3.3,2.32,3.34,3.43,2022-2023
2023-03-18,Chelsea,Everton,D,2,2,20,12,7,3,8,2,8,12,2,2,0,0,1.5,4.2,7.5,1.52,4.14,7.71,2022-2023
2023-03-19,Arsenal,Crystal Palace,H,4,1,15,8,5,4,5,4,8,10,0,1,0,0,1.25,5.5,15,1.27,6.12,12.21,2022-2023
2023-04-01,Man City,Liverpool,H,4,1,17,4,8,1,7,1,9,12,1,1,0,0,1.62,4.2,5,1.67,4.25,5.3,2022-2023
2023-04-01,Arsenal,Leeds,H,4,1,13,7,6,5,4,3,11,13,0,2,0,0,1.29,6,9,1.27,6.75,10.5,2022-2023
2023-04-01,Bournemouth,Fulham,H,2,1,12,10,7,2,4,3,15,13,1,4,0,0,2.55,3.3,2.8,2.61,3.32,2.97,2022-2023
2023-04-01,Brighton,Brentford,D,3,3,33,7,15,5,14,0,16,10,2,1,0,0,1.67,4,5,1.64,4.34,5.57,2022-2023
2023-04-01,Crystal Palace,Leicester,H,2,1,31,3,9,2,10,1,12,16,3,4,0,0,2.5,3.25,2.9,2.37,3.39,3.27,2022-2023
2023-04-01,Nott'm Forest,Wolves,D,1,1,17,8,7,1,4,3,14,13,3,5,0,0,3,3.1,2.55,3.44,3.16,2.41,2022-2023
2023-04-01,Chelsea,Aston Villa,A,0,2,27,5,8,2,13,2,14,16,3,3,0,0,1.67,3.8,5.25,1.63,4.09,6.06,2022-2023
2023-04-02,West Ham,Southampton,H,1,0,12,9,2,3,5,3,10,11,0,2,0,0,1.73,3.6,5,1.77,3.8,4.94,2022-2023
2023-04-02,Newcastle,Man United,H,2,0,22,6,6,1,7,4,8,12,0,0,0,0,2.4,3.4,2.9,2.32,3.63,3.17,2022-2023
2023-04-03,Everton,Tottenham,D,1,1,15,8,6,2,3,3,10,14,0,3,1,1,3.4,3.3,2.2,3.97,3.51,2.06,2022-2023
2023-04-04,Bournemouth,Brighton,A,0,2,14,16,3,6,5,5,11,5,1,1,0,0,6,4.2,1.53,5.99,4.37,1.59,2022-2023
2023-04-04,Leeds,Nott'm Forest,H,2,1,21,13,6,1,11,4,11,13,1,4,0,0,1.7,3.75,5,1.72,3.94,5.22,2022-2023
2023-04-04,Leicester,Aston Villa,A,1,2,9,15,4,5,4,8,10,14,2,0,1,0,2.55,3.3,2.75,2.74,3.5,2.7,2022-2023
2023-04-04,Chelsea,Liverpool,D,0,0,12,7,3,4,3,5,6,17,1,4,0,0,2.2,3.4,3.25,2.23,3.47,3.5,2022-2023
2023-04-05,Man United,Brentford,H,1,0,18,6,3,1,12,3,8,13,3,2,0,0,1.65,4,5,1.65,4.31,5.48,2022-2023
2023-04-05,West Ham,Newcastle,A,1,5,7,15,2,8,7,6,11,12,2,1,0,0,3.6,3.25,2.15,3.49,3.33,2.3,2022-2023
2023-04-08,Man United,Everton,H,2,0,29,15,11,1,10,4,10,9,0,0,0,0,1.5,4.33,6.5,1.61,4.2,6,2022-2023
2023-04-08,Aston Villa,Nott'm Forest,H,2,0,8,6,3,2,1,8,7,17,3,4,0,0,1.6,4.2,5.25,1.6,4.25,6.12,2022-2023
2023-04-08,Brentford,Newcastle,A,1,2,12,10,6,4,6,5,10,15,0,0,0,0,3.6,3.4,2.05,4.28,3.58,1.96,2022-2023
2023-04-08,Fulham,West Ham,A,0,1,16,9,3,5,11,4,10,12,1,1,0,0,2.8,3.25,2.63,2.89,3.29,2.69,2022-2023
2023-04-08,Leicester,Bournemouth,A,0,1,14,19,4,7,6,6,10,13,0,3,0,0,1.83,3.75,4.2,2.12,3.51,3.75,2022-2023
2023-04-08,Tottenham,Brighton,H,2,1,9,17,3,4,3,7,15,15,3,1,0,0,2.55,3.5,2.7,2.83,3.51,2.61,2022-2023
2023-04-08,Wolves,Chelsea,H,1,0,9,13,4,1,8,8,14,10,2,5,0,0,4.2,3.5,1.91,5.08,3.7,1.79,2022-2023
2023-04-08,Southampton,Man City,A,1,4,4,13,1,8,0,10,6,10,0,2,0,0,11,6,1.25,12,6.4,1.26,2022-2023
2023-04-09,Leeds,Crystal Palace,A,1,5,11,16,7,8,2,4,11,8,3,1,0,0,2.1,3.4,3.6,2.09,3.53,3.82,2022-2023
2023-04-09,Liverpool,Arsenal,D,2,2,21,9,6,5,5,4,11,11,4,4,0,0,2.88,3.6,2.38,2.8,3.71,2.51,2022-2023
2023-04-15,Aston Villa,Newcastle,H,3,0,16,8,6,2,7,2,13,15,1,1,0,0,3.6,3.4,2.05,3.71,3.48,2.15,2022-2023
2023-04-15,Chelsea,Brighton,A,1,2,8,26,2,10,2,8,11,11,2,2,0,0,2.63,3.4,2.63,3.12,3.42,2.45,2022-2023
2023-04-15,Everton,Fulham,A,1,3,15,21,7,7,4,8,10,6,3,2,0,0,2.05,3.4,3.7,2.26,3.36,3.55,2022-2023
2023-04-15,Southampton,Crystal Palace,A,0,2,11,9,4,2,6,2,6,13,3,1,0,0,2.8,3.1,2.7,2.93,3.17,2.75,2022-2023
2023-04-15,Tottenham,Bournemouth,A,2,3,24,6,8,6,8,1,8,9,1,2,0,0,1.45,4.5,7,1.52,4.52,6.6,2022-2023
2023-04-15,Wolves,Brentford,H,2,0,11,10,9,3,5,2,12,8,1,1,0,0,2.45,3.1,3,2.9,3.19,2.75,2022-2023
2023-04-15,Man City,Leicester,H,3,1,12,10,4,4,6,2,8,8,1,1,0,0,1.14,8.5,15,1.13,10.25,19.5,2022-2023
2023-04-16,West Ham,Arsenal,D,2,2,16,11,3,5,7,2,11,8,1,2,0,0,6,4.2,1.55,5.72,4.3,1.61,2022-2023
2023-04-16,Nott'm Forest,Man United,A,0,2,6,22,0,8,4,9,9,9,2,2,0,0,5.5,4,1.62,5.14,4.06,1.7,2022-2023
2023-04-17,Leeds,Liverpool,A,1,6,13,13,3,7,4,2,6,12,0,1,0,0,4.2,4.2,1.73,4.48,4.44,1.73,2022-2023
2023-04-21,Arsenal,Southampton,D,3,3,25,8,6,6,7,2,10,14,1,5,0,0,1.2,7,13,1.22,7.26,14.16,2022-2023
2023-04-22,Fulham,Leeds,H,2,1,12,10,5,2,8,6,10,15,1,4,0,0,2.3,3.4,3.1,2.39,3.48,3.11,2022-2023
2023-04-22,Brentford,Aston Villa,D,1,1,6,14,5,2,8,4,12,8,3,2,0,0,2.5,3.25,2.88,2.72,3.33,2.83,2022-2023
2023-04-22,Crystal Palace,Everton,D,0,0,12,10,2,5,8,1,12,14,1,1,0,1,2.05,3.2,3.75,1.98,3.4,4.48,2022-2023
2023-04-22,Leicester,Wolves,H,2,1,15,16,8,3,1,7,17,16,1,3,0,0,2.38,3.3,3,2.45,3.4,3.13,2022-2023
2023-04-22,Liverpool,Nott'm Forest,H,3,2,18,11,6,5,9,3,9,12,0,1,0,0,1.17,7.5,17,1.17,8.5,16.5,2022-2023
2023-04-23,Bournemouth,West Ham,A,0,4,17,18,5,10,8,5,7,8,1,2,0,0,2.88,3.2,2.55,3.03,3.34,2.55,2022-2023
2023-04-23,Newcastle,Tottenham,H,6,1,25,11,8,3,9,3,7,13,0,3,0,0,1.83,3.75,4.2,1.93,3.82,4.11,2022-2023
2023-04-25,Wolves,Crystal Palace,H,2,0,9,14,3,4,6,11,13,14,5,4,0,0,2.45,3.2,3,2.34,3.05,3.82,2022-2023
2023-04-25,Aston Villa,Fulham,H,1,0,14,1,3,0,8,2,6,18,3,2,0,0,1.75,4,4.2,1.77,3.84,4.99,2022-2023
2023-04-25,Leeds,Leicester,D,1,1,13,15,3,3,3,6,14,15,4,2,0,0,2.3,3.5,3,2.42,3.6,3.02,2022-2023
2023-04-26,Nott'm Forest,Brighton,H,3,1,12,17,5,7,2,7,7,8,2,0,0,0,6,4.2,1.53,5.83,4.37,1.59,2022-2023
2023-04-26,Chelsea,Brentford,A,0,2,15,7,4,1,5,2,5,13,1,2,0,0,1.7,4,4.75,1.88,3.69,4.55,2022-2023
2023-04-26,West Ham,Liverpool,A,1,2,7,20,2,4,3,6,6,8,0,0,0,0,3.9,3.9,1.85,3.64,3.89,2.04,2022-2023
2023-04-26,Man City,Arsenal,H,4,1,14,8,9,2,1,3,13,13,3,1,0,0,1.55,4.5,5.25,1.68,4.17,5.2,2022-2023
2023-04-27,Everton,Newcastle,A,1,4,13,15,5,8,3,14,8,6,2,1,0,0,4.75,3.6,1.73,4.71,3.73,1.84,2022-2023
2023-04-27,Southampton,Bournemouth,A,0,1,11,16,2,2,6,4,9,11,0,3,0,0,2.25,3.4,3.2,2.62,3.26,3,2022-2023
2023-04-27,Tottenham,Man United,D,2,2,18,17,7,8,6,8,8,7,1,2,0,0,2.8,3.6,2.4,2.95,3.91,2.34,2022-2023
2023-04-29,Crystal Palace,West Ham,H,4,3,16,8,6,4,8,5,9,17,1,2,0,0,2.63,3.25,2.75,2.56,3.26,3.08,2022-2023
2023-04-29,Brentford,Nott'm Forest,H,2,1,14,5,8,3,6,0,6,13,1,2,0,0,1.65,3.8,5.5,1.77,3.8,5.02,2022-2023
2023-04-29,Brighton,Wolves,H,6,0,22,10,8,2,2,5,14,11,1,1,0,0,1.5,4.33,6.5,1.64,4.17,5.66,2022-2023
2023-04-30,Bournemouth,Leeds,H,4,1,12,15,7,6,2,6,12,14,1,0,0,0,2.55,3.5,2.7,2.51,3.43,3.01,2022-2023
2023-04-30,Fulham,Man City,A,1,2,4,12,1,9,2,5,9,10,1,3,0,0,12,6,1.25,11.62,6.36,1.26,2022-2023
2023-04-30,Man United,Aston Villa,H,1,0,14,7,6,1,1,4,16,7,2,0,0,0,1.73,3.9,4.6,1.76,4.05,4.72,2022-2023
2023-04-30,Newcastle,Southampton,H,3,1,22,4,5,3,11,2,7,10,1,4,0,0,1.3,5.25,10,1.25,6.41,12.44,2022-2023
2023-04-30,Liverpool,Tottenham,H,4,3,12,10,4,7,5,2,12,6,3,2,0,0,1.53,4.5,5.75,1.54,4.98,5.65,2022-2023
2023-05-01,Leicester,Everton,D,2,2,15,23,6,8,2,9,10,12,4,1,0,0,2,3.5,3.75,2.06,3.48,4.01,2022-2023
2023-05-02,Arsenal,Chelsea,H,3,1,16,7,10,4,7,2,10,10,0,2,0,0,1.6,4,5.5,1.63,4.17,5.71,2022-2023
2023-05-03,Liverpool,Fulham,H,1,0,15,9,3,3,7,5,10,8,0,0,0,0,1.25,5.75,11,1.32,6.15,8.79,2022-2023
2023-05-03,Man City,West Ham,H,3,0,16,6,7,2,6,3,8,8,0,1,0,0,1.2,7,13,1.17,8.33,17.25,2022-2023
2023-05-04,Brighton,Man United,H,1,0,22,16,6,5,8,6,10,14,4,4,0,0,1.95,3.5,3.75,2.18,3.86,3.27,2022-2023
2023-05-06,Bournemouth,Chelsea,A,1,3,10,11,4,5,7,7,9,11,1,3,0,0,3.3,3.5,2.15,3.62,3.67,2.11,2022-2023
2023-05-06,Man City,Leeds,H,2,1,18,4,6,2,10,1,3,16,0,3,0,0,1.17,8.5,15,1.17,8.75,17,2022-2023
2023-05-06,Tottenham,Crystal Palace,H,1,0,8,7,3,2,8,4,15,14,3,5,0,0,1.8,3.8,4.2,1.82,3.94,4.53,2022-2023
2023-05-06,Wolves,Aston Villa,H,1,0,6,16,2,3,5,6,20,9,3,3,0,0,2.88,3.3,2.5,3.19,3.4,2.41,2022-2023
2023-05-06,Liverpool,Brentford,H,1,0,15,5,5,1,7,3,19,10,4,2,0,0,1.44,5,6,1.43,5.39,6.91,2022-2023
2023-05-07,Newcastle,Arsenal,A,0,2,12,10,5,6,9,4,16,12,2,1,0,0,2.45,3.75,2.63,2.32,3.77,3.07,2022-2023
2023-05-07,West Ham,Man United,H,1,0,15,19,4,4,5,6,4,9,0,2,0,0,3.4,3.75,2.05,3.64,3.76,2.05,2022-2023
2023-05-08,Fulham,Leicester,H,5,3,17,18,7,9,2,7,13,15,0,3,0,0,2.63,3.5,2.6,2.72,3.49,2.72,2022-2023
2023-05-08,Brighton,Everton,A,1,5,23,10,5,5,15,1,11,13,1,5,0,0,1.33,5.25,9,1.37,5.55,8.52,2022-2023
2023-05-08,Nott'm Forest,Southampton,H,4,3,9,19,4,5,2,11,16,10,1,0,0,0,2.1,3.6,3.4,2.03,3.61,3.93,2022-2023
2023-05-13,Leeds,Newcastle,D,2,2,9,18,4,5,2,6,16,14,3,2,1,0,4.33,4.2,1.7,5.16,4.5,1.63,2022-2023
2023-05-13,Aston Villa,Tottenham,H,2,1,8,5,4,2,8,3,9,14,3,3,0,0,2.25,3.6,2.9,2.24,3.79,3.2,2022-2023
2023-05-13,Chelsea,Nott'm Forest,D,2,2,14,11,6,2,2,5,13,15,3,1,0,0,1.5,4.5,6,1.57,4.38,5.75,2022-2023
2023-05-13,Crystal Palace,Bournemouth,H,2,0,17,5,5,0,11,2,5,12,0,2,0,0,1.83,3.6,4.2,1.81,3.78,4.9,2022-2023
2023-05-13,Man United,Wolves,H,2,0,27,5,9,0,11,7,9,9,3,2,0,0,1.36,5,7.5,1.39,5.39,8.1,2022-2023
