Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2013-05-07,Man City,West Brom,H,1,0,21,20,9,11,6,8,10,9,2,1,0,0,1.4,5,9,1.4,5.05,9.43,2012-2013
2013-05-07,Wigan,Swansea,A,2,3,14,10,11,6,4,4,14,13,2,2,0,0,1.83,3.75,4.75,1.8,3.88,4.8,2012-2013
2013-05-08,Chelsea,Tottenham,D,2,2,15,13,8,6,6,5,6,16,1,2,0,0,1.95,3.75,4,1.83,3.87,4.63,2012-2013
2013-05-11,Aston Villa,Chelsea,A,1,2,12,11,7,8,6,7,13,8,2,3,1,1,4.5,3.8,1.85,5.65,4.33,1.63,2012-2013
2013-05-12,Everton,West Ham,H,2,0,23,7,13,2,7,1,8,11,1,2,0,0,1.5,4.5,7.5,1.5,4.37,7.92,2012-2013
2013-05-12,Fulham,Liverpool,A,1,3,10,20,8,14,7,8,2,10,0,1,0,0,3.9,3.6,2.05,3.64,3.51,2.17,2012-2013
2013-05-12,Man United,Swansea,H,2,1,16,5,9,2,7,5,5,6,0,0,0,0,1.3,5.75,12,1.36,5.35,10.19,2012-2013
2013-05-12,Norwich,West Brom,H,4,0,11,8,8,5,8,2,10,7,2,1,0,0,2.2,3.4,3.6,2.48,3.35,3.14,2012-2013
2013-05-12,QPR,Newcastle,A,1,2,8,10,3,7,2,2,8,8,1,3,0,1,3.4,3.4,2.3,3,3.69,2.41,2012-2013
2013-05-12,Stoke,Tottenham,A,1,2,6,23,3,15,2,11,11,5,4,1,1,0,4.5,3.6,1.91,4.67,3.75,1.85,2012-2013
2013-05-12,Sunderland,Southampton,D,1,1,5,15,5,10,3,10,9,10,0,2,0,0,2.8,3.2,2.8,3.47,3.1,2.43,2012-2013
2013-05-14,Arsenal,Wigan,H,4,1,19,10,12,5,7,4,11,11,0,2,0,0,1.4,5.5,8,1.38,5.64,8.36,2012-2013
2013-05-14,Reading,Man City,A,0,2,11,27,7,20,4,10,6,7,0,1,0,0,6,4.33,1.6,7.25,4.8,1.48,2012-2013
2013-05-19,Chelsea,Everton,H,2,1,20,16,10,9,7,4,7,8,2,2,0,0,1.7,4,5.5,1.78,3.9,4.95,2012-2013
2013-05-19,Liverpool,QPR,H,1,0,27,10,20,3,14,0,7,3,1,3,0,0,1.25,7,12,1.25,6.8,13.98,2012-2013
2013-05-19,Man City,Norwich,A,2,3,12,12,5,7,7,7,10,8,1,0,0,0,1.33,5.5,11,1.29,5.99,12.91,2012-2013
2013-05-19,Newcastle,Arsenal,A,0,1,7,9,2,3,4,4,17,10,1,2,0,0,6,4.6,1.55,6.26,4.63,1.55,2012-2013
2013-05-19,Southampton,Stoke,D,1,1,11,7,7,3,3,4,9,7,0,2,0,0,1.75,3.8,5.25,1.7,3.74,5.96,2012-2013
2013-05-19,Swansea,Fulham,A,0,3,19,8,11,6,8,0,12,9,2,1,0,0,1.8,3.8,4.75,1.66,4.09,5.76,2012-2013
2013-05-19,Tottenham,Sunderland,H,1,0,23,6,19,4,14,1,6,12,1,3,0,1,1.29,6,12,1.25,6.6,15,2012-2013
2013-05-19,West Brom,Man United,D,5,5,15,12,8,8,3,5,10,6,0,1,0,0,4.5,3.9,1.83,3.65,3.42,2.17,2012-2013
2013-05-19,West Ham,Reading,H,4,2,21,17,12,7,6,4,14,8,2,1,0,0,1.67,4,5.75,1.59,4.36,6.13,2012-2013
2013-05-19,Wigan,Aston Villa,D,2,2,12,5,6,2,4,2,8,12,2,1,0,0,2.15,3.6,3.6,2.1,3.56,3.77,2012-2013
