Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2020-07-15,Newcastle,Tottenham,A,1,3,22,8,6,5,5,4,6,13,2,3,0,0,4.6,3.8,1.75,5.39,4.28,1.64,2019-2020
2020-07-15,Arsenal,Liverpool,H,2,1,3,24,2,8,2,13,14,10,3,1,0,0,3.8,3.8,1.9,4.74,4.33,1.7,2019-2020
2020-07-16,Everton,Aston Villa,D,1,1,9,15,1,1,5,5,15,13,2,1,0,0,2,3.5,3.75,2.1,3.62,3.62,2019-2020
2020-07-16,Leicester,Sheffield United,H,2,0,15,5,7,1,9,5,12,10,1,2,0,0,2.05,3.25,3.9,2.19,3.22,3.8,2019-2020
2020-07-16,Crystal Palace,Man United,A,0,2,13,17,5,5,2,7,10,15,1,2,0,0,9.5,4.75,1.36,8.65,5.38,1.36,2019-2020
2020-07-16,Southampton,Brighton,D,1,1,21,10,6,2,8,2,6,10,1,0,0,0,2.15,3.3,3.5,2.3,3.45,3.28,2019-2020
2020-07-17,West Ham,Watford,H,3,1,10,14,4,3,9,3,11,11,0,2,0,0,2.4,3,3.3,2.54,2.92,3.39,2019-2020
2020-07-18,Norwich,Burnley,A,0,2,6,23,2,8,6,8,9,16,0,0,2,0,3.2,3.4,2.25,3.19,3.45,2.34,2019-2020
2020-07-19,Bournemouth,Southampton,A,0,2,11,16,3,8,12,6,12,11,2,2,0,0,2.4,3.6,2.8,2.46,3.82,2.76,2019-2020
2020-07-19,Tottenham,Leicester,H,3,0,7,24,3,6,4,13,15,10,2,1,0,0,2.25,3.3,3.25,2.36,3.39,3.22,2019-2020
2020-07-20,Brighton,Newcastle,D,0,0,11,12,3,1,9,7,13,12,4,2,0,0,1.9,3.4,4.33,2.01,3.55,4,2019-2020
2020-07-20,Sheffield United,Everton,A,0,1,8,5,0,2,7,1,11,19,1,3,0,0,2.2,3.25,3.5,2,3.41,4.25,2019-2020
2020-07-20,Wolves,Crystal Palace,H,2,0,11,7,5,3,5,2,11,15,2,1,0,0,1.5,4,7.5,1.46,4.31,8.7,2019-2020
2020-07-21,Watford,Man City,A,0,4,2,26,0,10,0,8,14,11,2,0,0,0,8.5,5.5,1.33,9.2,6.37,1.3,2019-2020
2020-07-21,Aston Villa,Arsenal,H,1,0,8,7,3,0,8,9,13,19,2,4,0,0,3.3,3.6,2.1,3.14,3.86,2.21,2019-2020
2020-07-22,Man United,West Ham,D,1,1,11,12,4,3,2,3,10,9,3,1,0,0,1.22,6.5,11,1.27,6.55,10.55,2019-2020
2020-07-22,Liverpool,Chelsea,H,5,3,10,10,7,5,6,0,8,11,1,0,0,0,2,3.75,3.5,1.93,3.8,4.09,2019-2020
2020-07-26,Arsenal,Watford,H,3,2,13,19,5,6,4,8,9,12,3,3,0,0,1.9,3.8,3.8,2.05,3.84,3.56,2019-2020
2020-07-26,Burnley,Brighton,A,1,2,13,14,2,4,6,7,11,11,3,0,0,0,2.37,3.4,3,2.64,3.39,2.8,2019-2020
2020-07-26,Chelsea,Wolves,H,2,0,11,5,3,1,3,3,10,16,2,3,0,0,1.85,3.8,4,1.96,3.38,4.52,2019-2020
2020-07-26,Crystal Palace,Tottenham,D,1,1,13,7,2,2,7,2,11,13,3,2,0,0,6,4.2,1.55,6.94,4.62,1.49,2019-2020
2020-07-26,Everton,Bournemouth,A,1,3,13,13,5,7,2,5,11,9,1,0,0,0,2.25,3.7,3,2.34,3.7,3.01,2019-2020
2020-07-26,Leicester,Man United,A,0,2,14,7,3,3,3,3,12,11,1,4,1,0,3.25,3.5,2.2,3.76,3.65,2.05,2019-2020
2020-07-26,Man City,Norwich,H,5,0,31,5,10,4,9,0,7,4,1,1,0,0,1.08,11,26,1.04,18.5,41,2019-2020
2020-07-26,Newcastle,Liverpool,A,1,3,3,14,2,6,2,4,11,5,1,0,0,0,7.5,5.25,1.36,5.42,4.62,1.58,2019-2020
2020-07-26,Southampton,Sheffield United,H,3,1,13,5,4,3,9,1,9,16,0,1,0,0,2.15,3.5,3.3,2,3.68,3.93,2019-2020
2020-07-26,West Ham,Aston Villa,D,1,1,10,13,1,4,0,7,16,13,2,1,0,0,3,3.6,2.3,2.66,3.53,2.69,2019-2020
